mode,cyc,A_N,B,D,Q,and4_X
"I3eq_d06_@75,81,87",80,0,0,0,0,0
"I3eq_d06_@75,81,87",81,0,0,0,0,0
"I3eq_d06_@75,81,87",82,0,0,0,0,0
"I3eq_d06_@75,81,87",83,0,0,0,0,0
"I3eq_d06_@75,81,87",84,0,0,0,0,0
"I3eq_d06_@75,81,87",85,0,0,0,0,0
"I3eq_d06_@75,81,87",86,0,0,0,0,0
"I3eq_d06_@75,81,87",87,0,0,0,0,0
"I3eq_d06_@75,81,87",88,0,0,0,0,0
"I3eq_d06_@75,81,87",89,0,0,0,0,0
"I3eq_d06_@75,81,87",90,0,0,0,0,0
"I3eq_d06_@75,81,87",91,0,0,0,0,0
"I3eq_d06_@75,81,87",92,0,0,0,0,0
"I3eq_d06_@75,81,87",93,0,0,0,0,0
"I3eq_d06_@75,81,87",94,0,0,0,0,0
"I3eq_d06_@75,81,87",95,0,0,0,0,0
"I3eq_d06_@75,81,87",96,0,0,0,0,0
"I3eq_d06_@75,81,87",97,0,0,0,0,0
"I3eq_d06_@75,81,87",98,0,0,0,0,0
"I3eq_d06_@75,81,87",99,0,0,0,0,0
"I3eq_d06_@75,81,87",100,0,0,0,0,0
"I3eq_d06_@75,81,87",101,0,0,0,0,0
"I3eq_d06_@75,81,87",102,0,0,0,0,0
"I3eq_d06_@75,81,87",103,0,0,0,0,0
"I3eq_d06_@75,81,87",104,0,0,0,0,0
"I3eq_d06_@75,81,87",105,0,0,0,0,0
"I3eq_d06_@75,81,87",106,0,0,0,0,0
"I3eq_d06_@75,81,87",107,0,0,0,0,0
"I3eq_d06_@75,81,87",108,0,0,0,0,0
"I3eq_d06_@75,81,87",109,0,0,0,0,0
"I3eq_d06_@75,81,87",110,0,0,0,0,0
"I3eq_d06_@75,81,87",111,0,0,0,0,0
"I3eq_d06_@75,81,87",112,0,0,0,0,0
"I3eq_d06_@75,81,87",113,0,0,0,0,0
"I3eq_d06_@75,81,87",114,0,0,0,0,0
"I3eq_d06_@75,81,87",115,0,0,0,0,0
"I3eq_d06_@75,81,87",116,0,0,0,0,0
"I3eq_d06_@75,81,87",117,0,0,0,0,0
"I3eq_d06_@75,81,87",118,0,0,0,0,0
"I3eq_d06_@75,81,87",119,0,0,0,0,0
"I3eq_d06_@75,81,87",120,0,0,0,0,0
